"ID","Flights","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long","Fly_date","Dest/Orig","City"
22,43,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
23,23,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
24,6,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
25,106,29.64539909,-95.27890015,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
26,135,29.64539909,-95.27890015,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
27,25,29.64539909,-95.27890015,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
28,336,29.64539909,-95.27890015,32.8470993041992,-96.8517990112305,"2009-12-01","Origin_city","Houston, TX"
29,55,29.64539909,-95.27890015,32.8470993041992,-96.8517990112305,"2009-12-01","Origin_city","Houston, TX"
30,298,29.64539909,-95.27890015,32.8470993041992,-96.8517990112305,"2009-12-01","Origin_city","Houston, TX"
31,182,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
32,23,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
33,212,29.9843997955322,-95.3414001464844,32.8470993041992,-96.8517990112305,"2009-12-01","Origin_city","Houston, TX"
34,118,29.9843997955322,-95.3414001464844,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Houston, TX"
35,242,32.7336006165,-117.190002441,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","San Diego, CA"
36,31,32.7336006165,-117.190002441,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","San Diego, CA"
37,28,40.63980103,-73.77890015,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","New York, NY"
38,21,40.63980103,-73.77890015,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","New York, NY"
39,44,40.77719879,-73.87259674,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","New York, NY"
40,367,40.77719879,-73.87259674,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","New York, NY"
41,72,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
42,360,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
43,29,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
44,34,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
45,9,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
46,38,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
47,36,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
48,4,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
49,15,41.97859955,-87.90480042,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Chicago, IL"
50,30,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Philadelphia, PA"
51,14,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Philadelphia, PA"
52,193,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Philadelphia, PA"
53,17,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Philadelphia, PA"
54,49,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602,"2009-12-01","Origin_city","Philadelphia, PA"
55,17,29.5337009429932,-98.4698028564453,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Antonio, TX"
56,51,29.5337009429932,-98.4698028564453,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Antonio, TX"
57,5,29.5337009429932,-98.4698028564453,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","San Antonio, TX"
58,15,29.5337009429932,-98.4698028564453,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","San Antonio, TX"
59,39,29.5337009429932,-98.4698028564453,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","San Antonio, TX"
60,35,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
61,119,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
62,45,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
63,125,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
64,59,29.5337009429932,-98.4698028564453,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Antonio, TX"
65,170,33.94250107,-118.4079971,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Los Angeles, CA"
66,6,33.94250107,-118.4079971,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Los Angeles, CA"
67,15,29.5337009429932,-98.4698028564453,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Antonio, TX"
68,205,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
69,32,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
70,33,29.5337009429932,-98.4698028564453,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Antonio, TX"
71,29,33.94250107,-118.4079971,41.97859955,-87.90480042,"2009-12-01","Origin_city","Los Angeles, CA"
72,113,32.7336006165,-117.190002441,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","San Diego, CA"
73,31,32.7336006165,-117.190002441,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Diego, CA"
74,91,32.7336006165,-117.190002441,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Diego, CA"
75,51,32.7336006165,-117.190002441,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Diego, CA"
76,49,32.7336006165,-117.190002441,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Diego, CA"
77,19,32.7336006165,-117.190002441,41.97859955,-87.90480042,"2009-12-01","Origin_city","San Diego, CA"
78,24,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
79,47,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
80,49,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
81,14,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
82,361,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
83,29,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
84,35,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
85,4,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
86,62,32.896800994873,-97.0380020141602,41.97859955,-87.90480042,"2009-12-01","Origin_city","Dallas, TX"
87,21,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
88,185,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
89,103,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
90,111,40.63980103,-73.77890015,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
91,130,40.77719879,-73.87259674,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","New York, NY"
92,11,40.77719879,-73.87259674,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","New York, NY"
93,103,40.63980103,-73.77890015,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
94,28,40.63980103,-73.77890015,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
95,195,40.77719879,-73.87259674,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","New York, NY"
96,105,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
97,26,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
98,420,40.77719879,-73.87259674,41.97859955,-87.90480042,"2009-12-01","Origin_city","New York, NY"
99,36,33.4342994689941,-112.012001037598,41.97859955,-87.90480042,"2009-12-01","Origin_city","Phoenix, AZ"
100,33,33.4342994689941,-112.012001037598,41.97859955,-87.90480042,"2009-12-01","Origin_city","Phoenix, AZ"
101,53,33.4342994689941,-112.012001037598,41.97859955,-87.90480042,"2009-12-01","Origin_city","Phoenix, AZ"
102,149,33.4342994689941,-112.012001037598,41.97859955,-87.90480042,"2009-12-01","Origin_city","Phoenix, AZ"
103,32,47.4490013122559,-122.30899810791,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Seattle, WA"
104,19,47.4490013122559,-122.30899810791,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Seattle, WA"
105,10,47.4490013122559,-122.30899810791,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Seattle, WA"
106,144,33.4342994689941,-112.012001037598,41.97859955,-87.90480042,"2009-12-01","Origin_city","Phoenix, AZ"
107,112,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
108,105,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
109,15,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
110,27,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
111,4,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
112,31,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
113,21,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
114,5,47.4490013122559,-122.30899810791,41.97859955,-87.90480042,"2009-12-01","Origin_city","Seattle, WA"
115,51,33.4342994689941,-112.012001037598,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Phoenix, AZ"
116,153,33.4342994689941,-112.012001037598,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Phoenix, AZ"
117,29,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
118,60,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
119,21,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
120,20,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
121,53,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
122,127,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
123,23,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
124,59,29.64539909,-95.27890015,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Houston, TX"
125,99,29.64539909,-95.27890015,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Houston, TX"
126,29,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
127,22,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
128,18,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
129,31,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
130,16,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
131,17,29.9843997955322,-95.3414001464844,41.97859955,-87.90480042,"2009-12-01","Origin_city","Houston, TX"
132,29,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
133,53,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
134,83,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
135,17,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
136,8,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
137,6,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
138,29,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
139,62,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
140,4,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
141,9,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
142,54,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
143,31,39.871898651123,-75.241096496582,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Philadelphia, PA"
144,150,39.871898651123,-75.241096496582,41.7859992980957,-87.7524032592773,"2009-12-01","Origin_city","Philadelphia, PA"
145,37,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
146,74,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
147,56,39.871898651123,-75.241096496582,41.97859955,-87.90480042,"2009-12-01","Origin_city","Philadelphia, PA"
148,39,32.7336006165,-117.190002441,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Diego, CA"
149,3,32.7336006165,-117.190002441,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Diego, CA"
150,157,32.7336006165,-117.190002441,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Diego, CA"
151,5,32.7336006165,-117.190002441,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Diego, CA"
152,35,32.7336006165,-117.190002441,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Diego, CA"
153,16,32.7336006165,-117.190002441,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Diego, CA"
154,5,32.7336006165,-117.190002441,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Diego, CA"
155,24,39.871898651123,-75.241096496582,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Philadelphia, PA"
156,5,39.871898651123,-75.241096496582,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Philadelphia, PA"
157,103,39.871898651123,-75.241096496582,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Philadelphia, PA"
158,7,39.871898651123,-75.241096496582,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Philadelphia, PA"
159,55,39.871898651123,-75.241096496582,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Philadelphia, PA"
160,9,39.871898651123,-75.241096496582,29.64539909,-95.27890015,"2009-12-01","Origin_city","Philadelphia, PA"
161,43,39.871898651123,-75.241096496582,29.64539909,-95.27890015,"2009-12-01","Origin_city","Philadelphia, PA"
162,14,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
163,68,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
164,4,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
165,34,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
166,123,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
167,2,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
168,2,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
169,101,33.94250107,-118.4079971,29.64539909,-95.27890015,"2009-12-01","Origin_city","Los Angeles, CA"
170,64,33.94250107,-118.4079971,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Los Angeles, CA"
171,16,33.94250107,-118.4079971,29.64539909,-95.27890015,"2009-12-01","Origin_city","Los Angeles, CA"
172,65,29.5337009429932,-98.4698028564453,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Antonio, TX"
173,5,29.5337009429932,-98.4698028564453,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Antonio, TX"
174,96,29.5337009429932,-98.4698028564453,29.64539909,-95.27890015,"2009-12-01","Origin_city","San Antonio, TX"
175,26,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
176,124,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
177,60,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
178,15,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
179,33,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
180,55,29.5337009429932,-98.4698028564453,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","San Antonio, TX"
181,19,40.63980103,-73.77890015,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","New York, NY"
182,60,40.63980103,-73.77890015,29.64539909,-95.27890015,"2009-12-01","Origin_city","New York, NY"
183,41,40.77719879,-73.87259674,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","New York, NY"
184,130,40.77719879,-73.87259674,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","New York, NY"
185,57,40.77719879,-73.87259674,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","New York, NY"
186,60,47.4490013122559,-122.30899810791,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Seattle, WA"
187,9,47.4490013122559,-122.30899810791,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Seattle, WA"
188,31,47.4490013122559,-122.30899810791,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Seattle, WA"
189,30,47.4490013122559,-122.30899810791,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Seattle, WA"
190,98,47.4490013122559,-122.30899810791,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Seattle, WA"
191,4,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
192,16,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
193,5,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
194,97,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
195,56,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
196,94,33.4342994689941,-112.012001037598,29.64539909,-95.27890015,"2009-12-01","Origin_city","Phoenix, AZ"
197,22,33.4342994689941,-112.012001037598,29.64539909,-95.27890015,"2009-12-01","Origin_city","Phoenix, AZ"
198,43,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
199,103,33.4342994689941,-112.012001037598,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Phoenix, AZ"
200,21,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
201,16,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
202,17,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
203,11,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
204,8,41.7859992980957,-87.7524032592773,29.64539909,-95.27890015,"2009-12-01","Origin_city","Chicago, IL"
205,5,41.7859992980957,-87.7524032592773,29.64539909,-95.27890015,"2009-12-01","Origin_city","Chicago, IL"
206,17,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
207,152,41.7859992980957,-87.7524032592773,29.64539909,-95.27890015,"2009-12-01","Origin_city","Chicago, IL"
208,12,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
209,60,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
210,20,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
211,15,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
212,48,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
213,54,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
214,19,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
215,32,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
216,128,41.97859955,-87.90480042,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Chicago, IL"
217,116,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
218,279,32.8470993041992,-96.8517990112305,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
219,35,32.8470993041992,-96.8517990112305,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
220,369,32.8470993041992,-96.8517990112305,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
221,177,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
222,35,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
223,44,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
224,48,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
225,6,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
226,106,32.896800994873,-97.0380020141602,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
227,135,32.896800994873,-97.0380020141602,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
228,25,32.896800994873,-97.0380020141602,29.64539909,-95.27890015,"2009-12-01","Origin_city","Dallas, TX"
229,24,32.896800994873,-97.0380020141602,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
230,210,32.8470993041992,-96.8517990112305,29.9843997955322,-95.3414001464844,"2009-12-01","Origin_city","Dallas, TX"
231,136,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
232,52,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
233,146,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
234,60,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
235,11,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
236,90,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
237,16,32.7336006165,-117.190002441,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Diego, CA"
238,202,41.7859992980957,-87.7524032592773,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
239,139,41.97859955,-87.90480042,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
240,50,41.97859955,-87.90480042,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
241,45,41.97859955,-87.90480042,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
242,30,41.97859955,-87.90480042,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
243,149,41.97859955,-87.90480042,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Chicago, IL"
244,43,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
245,71,29.5337009429932,-98.4698028564453,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Antonio, TX"
246,17,29.5337009429932,-98.4698028564453,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Antonio, TX"
247,42,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
248,47,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
249,89,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
250,88,29.5337009429932,-98.4698028564453,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Antonio, TX"
251,74,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
252,48,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
253,205,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
254,97,33.94250107,-118.4079971,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Los Angeles, CA"
255,33,29.5337009429932,-98.4698028564453,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","San Antonio, TX"
256,4,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
257,16,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
258,5,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
259,96,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
260,85,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
261,59,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
262,16,29.64539909,-95.27890015,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
263,41,29.64539909,-95.27890015,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
264,58,29.64539909,-95.27890015,33.4342994689941,-112.012001037598,"2009-12-01","Origin_city","Houston, TX"
